file,file_path,x_V,signal,y
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.20000000000000004,i(v0),12.962720202615438
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.21000000000000005,i(v0),13.406956991211661
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.22000000000000006,i(v0),13.832754943694743
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.23000000000000007,i(v0),14.24029694659819
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.24000000000000007,i(v0),14.629772912559345
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.25000000000000006,i(v0),15.001379828281014
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.26000000000000006,i(v0),15.355321840531658
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.2700000000000001,i(v0),15.691810388269568
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.2800000000000001,i(v0),16.0110644639511
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.2900000000000001,i(v0),16.31331102423662
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.3000000000000001,i(v0),16.598785657043106
